-0.019402,159.494370,13.920860,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-18.770426,164.226532,11.108630,33.000000,32.000000,4.000000,0.000000,0.778210,0.162802,0.058988,0.000000
-15.803787,164.969818,10.674425,33.000000,32.000000,4.000000,0.000000,0.610730,0.333420,0.055850,0.000000
-12.956187,163.046738,12.379070,33.000000,32.000000,4.000000,0.000000,0.399755,0.348735,0.251510,0.000000
-15.924956,160.729172,12.741801,33.000000,32.000000,4.000000,0.000000,0.553043,0.264305,0.182652,0.000000
-19.394783,166.709473,2.784084,33.000000,32.000000,4.000000,0.000000,0.769662,0.165155,0.065183,0.000000
-17.178856,167.086548,2.941480,33.000000,32.000000,4.000000,0.000000,0.624411,0.332981,0.042609,0.000000
-17.289879,168.027740,5.549385,33.000000,32.000000,4.000000,0.000000,0.681624,0.299106,0.019270,0.000000
-19.846970,168.022446,5.554144,33.000000,32.000000,4.000000,0.000000,0.823045,0.133524,0.043431,0.000000
-18.598780,164.225693,0.234133,33.000000,32.000000,4.000000,0.000000,0.648615,0.205722,0.145663,0.000000
-16.488701,165.337051,0.400347,33.000000,32.000000,4.000000,0.000000,0.518937,0.363802,0.117260,0.000000
-17.178856,167.086548,2.941480,33.000000,32.000000,4.000000,0.000000,0.624411,0.332981,0.042609,0.000000
-19.394783,166.709473,2.784084,33.000000,32.000000,4.000000,0.000000,0.769662,0.165155,0.065183,0.000000
-15.501297,163.935654,-1.376957,33.000000,32.000000,4.000000,0.000000,0.399892,0.353432,0.246676,0.000000
-17.600941,161.976486,-1.413712,33.000000,4.000000,32.000000,0.000000,0.514801,0.289793,0.195406,0.000000
-16.042749,159.929718,-3.550633,4.000000,33.000000,32.000000,0.000000,0.498436,0.354367,0.147197,0.000000
-13.891345,162.497025,-3.301009,4.000000,32.000000,33.000000,0.000000,0.494861,0.261146,0.243994,0.000000
-13.891345,162.497025,-3.301009,4.000000,32.000000,33.000000,0.000000,0.494861,0.261146,0.243994,0.000000
-16.042749,159.929718,-3.550633,4.000000,33.000000,32.000000,0.000000,0.498436,0.354367,0.147197,0.000000
-13.208118,157.938141,-5.710011,4.000000,33.000000,0.000000,0.000000,0.866165,0.133835,0.000000,0.000000
-11.203007,161.226532,-5.187376,4.000000,32.000000,33.000000,0.000000,0.777952,0.138606,0.083441,0.000000
-11.203007,161.226532,-5.187376,4.000000,32.000000,33.000000,0.000000,0.777952,0.138606,0.083441,0.000000
-13.208118,157.938141,-5.710011,4.000000,33.000000,0.000000,0.000000,0.866165,0.133835,0.000000,0.000000
-11.165321,155.728027,-8.585271,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-7.782678,159.957748,-7.082213,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-11.165321,155.728027,-8.585271,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-8.133642,156.102524,-10.435655,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-7.782678,159.957748,-7.082213,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-18.598780,164.225693,0.234133,33.000000,32.000000,4.000000,0.000000,0.648615,0.205722,0.145663,0.000000
-20.877689,163.169098,0.462813,33.000000,4.000000,32.000000,0.000000,0.760963,0.138587,0.100450,0.000000
-18.822298,160.565918,-0.849159,33.000000,4.000000,32.000000,0.000000,0.617495,0.298203,0.084302,0.000000
-17.600941,161.976486,-1.413712,33.000000,4.000000,32.000000,0.000000,0.514801,0.289793,0.195406,0.000000
-16.488701,165.337051,0.400347,33.000000,32.000000,4.000000,0.000000,0.518937,0.363802,0.117260,0.000000
-18.598780,164.225693,0.234133,33.000000,32.000000,4.000000,0.000000,0.648615,0.205722,0.145663,0.000000
-17.600941,161.976486,-1.413712,33.000000,4.000000,32.000000,0.000000,0.514801,0.289793,0.195406,0.000000
-15.501297,163.935654,-1.376957,33.000000,32.000000,4.000000,0.000000,0.399892,0.353432,0.246676,0.000000
-13.639711,166.447922,1.087400,32.000000,33.000000,4.000000,0.000000,0.536565,0.362244,0.101191,0.000000
-16.488701,165.337051,0.400347,33.000000,32.000000,4.000000,0.000000,0.518937,0.363802,0.117260,0.000000
-15.501297,163.935654,-1.376957,33.000000,32.000000,4.000000,0.000000,0.399892,0.353432,0.246676,0.000000
-12.866993,165.565567,-0.554956,32.000000,33.000000,4.000000,0.000000,0.499812,0.271989,0.228199,0.000000
-2.473735,169.901321,-1.299286,5.000000,6.000000,4.000000,0.000000,0.484871,0.309392,0.205737,0.000000
-3.373260,166.109024,-3.479169,4.000000,5.000000,0.000000,0.000000,0.939472,0.060528,0.000000,0.000000
-0.723170,165.791168,-3.849278,4.000000,5.000000,0.000000,0.000000,0.831070,0.168930,0.000000,0.000000
-0.613002,169.714737,-1.566965,5.000000,6.000000,4.000000,0.000000,0.499366,0.342994,0.157640,0.000000
-8.080472,171.861938,5.927564,5.000000,4.000000,32.000000,0.000000,0.526557,0.429945,0.043498,0.000000
-10.827070,168.261749,6.070446,32.000000,33.000000,4.000000,0.000000,0.619220,0.248227,0.132553,0.000000
-10.766500,167.781250,4.105761,32.000000,33.000000,4.000000,0.000000,0.676187,0.250843,0.072970,0.000000
-7.980092,171.199554,4.407573,5.000000,4.000000,32.000000,33.000000,0.598121,0.273688,0.100581,0.027610
-5.007499,170.127548,0.285293,5.000000,4.000000,0.000000,0.000000,0.652246,0.347754,0.000000,0.000000
-7.186960,166.658875,-1.745484,4.000000,32.000000,0.000000,0.000000,0.918717,0.081283,0.000000,0.000000
-5.244617,166.368698,-2.764116,4.000000,5.000000,32.000000,0.000000,0.943460,0.053094,0.003446,0.000000
-3.618029,169.977585,-0.509237,5.000000,4.000000,0.000000,0.000000,0.693853,0.306147,0.000000,0.000000
-6.270121,170.391663,1.008713,4.000000,5.000000,32.000000,0.000000,0.575947,0.248755,0.175298,0.000000
-8.831026,166.802917,-0.612901,4.000000,32.000000,33.000000,0.000000,0.497629,0.426164,0.076207,0.000000
-7.186960,166.658875,-1.745484,4.000000,32.000000,0.000000,0.000000,0.918717,0.081283,0.000000,0.000000
-5.007499,170.127548,0.285293,5.000000,4.000000,0.000000,0.000000,0.652246,0.347754,0.000000,0.000000
-3.618029,169.977585,-0.509237,5.000000,4.000000,0.000000,0.000000,0.693853,0.306147,0.000000,0.000000
-5.244617,166.368698,-2.764116,4.000000,5.000000,32.000000,0.000000,0.943460,0.053094,0.003446,0.000000
-3.373260,166.109024,-3.479169,4.000000,5.000000,0.000000,0.000000,0.939472,0.060528,0.000000,0.000000
-2.473735,169.901321,-1.299286,5.000000,6.000000,4.000000,0.000000,0.484871,0.309392,0.205737,0.000000
-7.980092,171.199554,4.407573,5.000000,4.000000,32.000000,33.000000,0.598121,0.273688,0.100581,0.027610
-10.766500,167.781250,4.105761,32.000000,33.000000,4.000000,0.000000,0.676187,0.250843,0.072970,0.000000
-10.469497,167.438553,2.016689,32.000000,33.000000,4.000000,0.000000,0.646164,0.217064,0.136772,0.000000
-7.900513,170.853149,2.949094,5.000000,6.000000,4.000000,0.000000,0.473535,0.322038,0.204427,0.000000
-3.373260,166.109024,-3.479169,4.000000,5.000000,0.000000,0.000000,0.939472,0.060528,0.000000,0.000000
-4.097820,163.205551,-5.438522,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.853840,162.782089,-5.743376,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-0.723170,165.791168,-3.849278,4.000000,5.000000,0.000000,0.000000,0.831070,0.168930,0.000000,0.000000
-5.244617,166.368698,-2.764116,4.000000,5.000000,32.000000,0.000000,0.943460,0.053094,0.003446,0.000000
-6.626972,163.742538,-4.843589,4.000000,32.000000,0.000000,0.000000,0.948703,0.051297,0.000000,0.000000
-4.097820,163.205551,-5.438522,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-3.373260,166.109024,-3.479169,4.000000,5.000000,0.000000,0.000000,0.939472,0.060528,0.000000,0.000000
-7.186960,166.658875,-1.745484,4.000000,32.000000,0.000000,0.000000,0.918717,0.081283,0.000000,0.000000
-9.278592,164.284439,-3.759942,4.000000,32.000000,33.000000,0.000000,0.818210,0.147377,0.034413,0.000000
-6.626972,163.742538,-4.843589,4.000000,32.000000,0.000000,0.000000,0.948703,0.051297,0.000000,0.000000
-5.244617,166.368698,-2.764116,4.000000,5.000000,32.000000,0.000000,0.943460,0.053094,0.003446,0.000000
-8.831026,166.802917,-0.612901,4.000000,32.000000,33.000000,0.000000,0.497629,0.426164,0.076207,0.000000
-11.477691,164.822754,-2.238473,4.000000,32.000000,33.000000,0.000000,0.487538,0.363217,0.149245,0.000000
-9.278592,164.284439,-3.759942,4.000000,32.000000,33.000000,0.000000,0.818210,0.147377,0.034413,0.000000
-7.186960,166.658875,-1.745484,4.000000,32.000000,0.000000,0.000000,0.918717,0.081283,0.000000,0.000000
-10.766500,167.781250,4.105761,32.000000,33.000000,4.000000,0.000000,0.676187,0.250843,0.072970,0.000000
-14.172089,167.328766,3.478405,32.000000,33.000000,4.000000,0.000000,0.538293,0.435543,0.026164,0.000000
-13.639711,166.447922,1.087400,32.000000,33.000000,4.000000,0.000000,0.536565,0.362244,0.101191,0.000000
-10.469497,167.438553,2.016689,32.000000,33.000000,4.000000,0.000000,0.646164,0.217064,0.136772,0.000000
-10.827070,168.261749,6.070446,32.000000,33.000000,4.000000,0.000000,0.619220,0.248227,0.132553,0.000000
-14.285955,167.675262,5.830851,32.000000,33.000000,4.000000,0.000000,0.495955,0.479987,0.024058,0.000000
-14.172089,167.328766,3.478405,32.000000,33.000000,4.000000,0.000000,0.538293,0.435543,0.026164,0.000000
-10.766500,167.781250,4.105761,32.000000,33.000000,4.000000,0.000000,0.676187,0.250843,0.072970,0.000000
-9.906848,167.127335,0.658116,32.000000,4.000000,33.000000,0.000000,0.589897,0.248722,0.161380,0.000000
-8.831026,166.802917,-0.612901,4.000000,32.000000,33.000000,0.000000,0.497629,0.426164,0.076207,0.000000
-6.270121,170.391663,1.008713,4.000000,5.000000,32.000000,0.000000,0.575947,0.248755,0.175298,0.000000
-7.126897,170.672760,1.951165,4.000000,32.000000,0.000000,0.000000,0.687683,0.312317,0.000000,0.000000
-12.866993,165.565567,-0.554956,32.000000,33.000000,4.000000,0.000000,0.499812,0.271989,0.228199,0.000000
-11.477691,164.822754,-2.238473,4.000000,32.000000,33.000000,0.000000,0.487538,0.363217,0.149245,0.000000
-8.831026,166.802917,-0.612901,4.000000,32.000000,33.000000,0.000000,0.497629,0.426164,0.076207,0.000000
-9.906848,167.127335,0.658116,32.000000,4.000000,33.000000,0.000000,0.589897,0.248722,0.161380,0.000000
-13.639711,166.447922,1.087400,32.000000,33.000000,4.000000,0.000000,0.536565,0.362244,0.101191,0.000000
-12.866993,165.565567,-0.554956,32.000000,33.000000,4.000000,0.000000,0.499812,0.271989,0.228199,0.000000
-9.906848,167.127335,0.658116,32.000000,4.000000,33.000000,0.000000,0.589897,0.248722,0.161380,0.000000
-10.469497,167.438553,2.016689,32.000000,33.000000,4.000000,0.000000,0.646164,0.217064,0.136772,0.000000
-10.469497,167.438553,2.016689,32.000000,33.000000,4.000000,0.000000,0.646164,0.217064,0.136772,0.000000
-9.906848,167.127335,0.658116,32.000000,4.000000,33.000000,0.000000,0.589897,0.248722,0.161380,0.000000
-7.126897,170.672760,1.951165,4.000000,32.000000,0.000000,0.000000,0.687683,0.312317,0.000000,0.000000
-7.900513,170.853149,2.949094,5.000000,6.000000,4.000000,0.000000,0.473535,0.322038,0.204427,0.000000
-20.944246,157.113022,7.945154,33.000000,4.000000,32.000000,0.000000,0.707173,0.250097,0.042731,0.000000
-19.041689,154.246780,7.027148,4.000000,33.000000,32.000000,0.000000,0.537675,0.434233,0.028092,0.000000
-18.066339,154.582596,1.114507,4.000000,33.000000,32.000000,0.000000,0.553676,0.427696,0.018628,0.000000
-20.625719,157.845978,4.396187,33.000000,4.000000,32.000000,0.000000,0.689489,0.284428,0.026082,0.000000
-21.128963,159.024231,10.574964,33.000000,4.000000,32.000000,0.000000,0.789401,0.137251,0.073348,0.000000
-17.117786,153.288330,11.031288,4.000000,33.000000,32.000000,0.000000,0.565366,0.379802,0.054832,0.000000
-19.041689,154.246780,7.027148,4.000000,33.000000,32.000000,0.000000,0.537675,0.434233,0.028092,0.000000
-20.944246,157.113022,7.945154,33.000000,4.000000,32.000000,0.000000,0.707173,0.250097,0.042731,0.000000
-40.340775,161.226669,4.636099,33.000000,4.000000,0.000000,0.000000,0.992987,0.007013,0.000000,0.000000
-42.746227,161.411148,5.113670,33.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-42.706966,159.884216,7.207052,33.000000,34.000000,0.000000,0.000000,0.941521,0.058479,0.000000,0.000000
-40.164516,159.600769,7.036269,33.000000,4.000000,0.000000,0.000000,0.991211,0.008789,0.000000,0.000000
-18.066339,154.582596,1.114507,4.000000,33.000000,32.000000,0.000000,0.553676,0.427696,0.018628,0.000000
-16.318878,155.243851,-2.843246,4.000000,33.000000,32.000000,0.000000,0.691069,0.294505,0.014426,0.000000
-18.950275,157.735916,-0.035617,33.000000,4.000000,32.000000,0.000000,0.493013,0.474798,0.032189,0.000000
1.477558,167.002258,13.228332,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.603560,162.706772,14.235212,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.371863,162.764511,14.155942,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.253557,166.904053,13.240993,4.000000,5.000000,0.000000,0.000000,0.991347,0.008653,0.000000,0.000000
-3.822227,153.172119,13.246165,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-9.567286,152.228455,12.983702,4.000000,33.000000,32.000000,0.000000,0.981252,0.014546,0.004202,0.000000
-10.278966,155.531769,13.340484,4.000000,33.000000,32.000000,0.000000,0.845299,0.086260,0.068441,0.000000
-4.500740,155.795532,13.941823,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.629119,166.850433,12.851125,4.000000,5.000000,0.000000,0.000000,0.965694,0.034306,0.000000,0.000000
-4.597287,163.112503,14.075764,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-9.388496,162.814529,13.595218,4.000000,32.000000,33.000000,0.000000,0.582929,0.273449,0.143622,0.000000
-8.404604,166.590576,12.153894,4.000000,32.000000,33.000000,0.000000,0.499241,0.418021,0.082738,0.000000
-8.404604,166.590576,12.153894,4.000000,32.000000,33.000000,0.000000,0.499241,0.418021,0.082738,0.000000
-9.388496,162.814529,13.595218,4.000000,32.000000,33.000000,0.000000,0.582929,0.273449,0.143622,0.000000
-12.956187,163.046738,12.379070,33.000000,32.000000,4.000000,0.000000,0.399755,0.348735,0.251510,0.000000
-11.411738,166.461761,10.606927,32.000000,33.000000,4.000000,0.000000,0.497097,0.296030,0.206872,0.000000
-11.411738,166.461761,10.606927,32.000000,33.000000,4.000000,0.000000,0.497097,0.296030,0.206872,0.000000
-12.956187,163.046738,12.379070,33.000000,32.000000,4.000000,0.000000,0.399755,0.348735,0.251510,0.000000
-15.803787,164.969818,10.674425,33.000000,32.000000,4.000000,0.000000,0.610730,0.333420,0.055850,0.000000
-13.974993,166.290909,9.929932,33.000000,32.000000,4.000000,0.000000,0.480833,0.443946,0.075221,0.000000
-36.204483,162.742630,3.526856,33.000000,4.000000,0.000000,0.000000,0.972032,0.027968,0.000000,0.000000
-36.477558,165.186966,4.790343,33.000000,4.000000,0.000000,0.000000,0.974816,0.025184,0.000000,0.000000
-40.455746,165.266815,5.233348,33.000000,4.000000,0.000000,0.000000,0.993780,0.006220,0.000000,0.000000
-40.387966,162.947418,4.167458,33.000000,4.000000,0.000000,0.000000,0.992100,0.007900,0.000000,0.000000
-35.990295,160.818573,3.902156,33.000000,4.000000,0.000000,0.000000,0.971246,0.028754,0.000000,0.000000
-36.204483,162.742630,3.526856,33.000000,4.000000,0.000000,0.000000,0.972032,0.027968,0.000000,0.000000
-40.387966,162.947418,4.167458,33.000000,4.000000,0.000000,0.000000,0.992100,0.007900,0.000000,0.000000
-40.340775,161.226669,4.636099,33.000000,4.000000,0.000000,0.000000,0.992987,0.007013,0.000000,0.000000
-40.164516,159.600769,7.036269,33.000000,4.000000,0.000000,0.000000,0.991211,0.008789,0.000000,0.000000
-35.781525,159.149796,6.352991,33.000000,4.000000,0.000000,0.000000,0.972913,0.027087,0.000000,0.000000
-35.990295,160.818573,3.902156,33.000000,4.000000,0.000000,0.000000,0.971246,0.028754,0.000000,0.000000
-40.340775,161.226669,4.636099,33.000000,4.000000,0.000000,0.000000,0.992987,0.007013,0.000000,0.000000
-35.706757,159.595261,9.610909,33.000000,4.000000,0.000000,0.000000,0.974432,0.025568,0.000000,0.000000
-35.781525,159.149796,6.352991,33.000000,4.000000,0.000000,0.000000,0.972913,0.027087,0.000000,0.000000
-40.164516,159.600769,7.036269,33.000000,4.000000,0.000000,0.000000,0.991211,0.008789,0.000000,0.000000
-39.968636,160.013992,10.038603,33.000000,4.000000,0.000000,0.000000,0.988877,0.011123,0.000000,0.000000
-39.953560,161.500458,11.745405,33.000000,4.000000,0.000000,0.000000,0.988879,0.011121,0.000000,0.000000
-35.746677,161.181473,11.474324,33.000000,4.000000,0.000000,0.000000,0.975853,0.024147,0.000000,0.000000
-35.706757,159.595261,9.610909,33.000000,4.000000,0.000000,0.000000,0.974432,0.025568,0.000000,0.000000
-39.968636,160.013992,10.038603,33.000000,4.000000,0.000000,0.000000,0.988877,0.011123,0.000000,0.000000
-40.033062,164.092941,12.255819,33.000000,4.000000,0.000000,0.000000,0.989599,0.010401,0.000000,0.000000
-35.966831,164.008118,11.886019,33.000000,4.000000,0.000000,0.000000,0.977464,0.022536,0.000000,0.000000
-35.746677,161.181473,11.474324,33.000000,4.000000,0.000000,0.000000,0.975853,0.024147,0.000000,0.000000
-39.953560,161.500458,11.745405,33.000000,4.000000,0.000000,0.000000,0.988879,0.011121,0.000000,0.000000
-36.477558,165.186966,4.790343,33.000000,4.000000,0.000000,0.000000,0.974816,0.025184,0.000000,0.000000
-36.557465,166.673920,7.290386,33.000000,4.000000,0.000000,0.000000,0.976940,0.023060,0.000000,0.000000
-40.423916,166.694702,7.614358,33.000000,4.000000,0.000000,0.000000,0.993412,0.006588,0.000000,0.000000
-40.455746,165.266815,5.233348,33.000000,4.000000,0.000000,0.000000,0.993780,0.006220,0.000000,0.000000
-1.371863,162.764511,14.155942,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.597287,163.112503,14.075764,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.629119,166.850433,12.851125,4.000000,5.000000,0.000000,0.000000,0.965694,0.034306,0.000000,0.000000
-1.253557,166.904053,13.240993,4.000000,5.000000,0.000000,0.000000,0.991347,0.008653,0.000000,0.000000
-1.642365,156.281937,13.606506,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.500740,155.795532,13.941823,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-4.552384,160.256088,14.013470,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.499386,159.988342,13.920644,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
1.101821,172.504776,10.797383,4.000000,5.000000,0.000000,0.000000,0.621959,0.378041,0.000000,0.000000
1.477558,167.002258,13.228332,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
-1.253557,166.904053,13.240993,4.000000,5.000000,0.000000,0.000000,0.991347,0.008653,0.000000,0.000000
-0.794661,172.544342,10.501317,4.000000,5.000000,0.000000,0.000000,0.615710,0.384290,0.000000,0.000000
-4.629119,166.850433,12.851125,4.000000,5.000000,0.000000,0.000000,0.965694,0.034306,0.000000,0.000000
-4.343828,172.563828,9.372354,4.000000,5.000000,0.000000,0.000000,0.620303,0.379697,0.000000,0.000000
-0.794661,172.544342,10.501317,4.000000,5.000000,0.000000,0.000000,0.615710,0.384290,0.000000,0.000000
-1.253557,166.904053,13.240993,4.000000,5.000000,0.000000,0.000000,0.991347,0.008653,0.000000,0.000000
-4.343828,172.563828,9.372354,4.000000,5.000000,0.000000,0.000000,0.620303,0.379697,0.000000,0.000000
-4.629119,166.850433,12.851125,4.000000,5.000000,0.000000,0.000000,0.965694,0.034306,0.000000,0.000000
-8.404604,166.590576,12.153894,4.000000,32.000000,33.000000,0.000000,0.499241,0.418021,0.082738,0.000000
-7.414392,171.803452,8.039682,4.000000,5.000000,32.000000,0.000000,0.588115,0.385324,0.026562,0.000000
-11.411738,166.461761,10.606927,32.000000,33.000000,4.000000,0.000000,0.497097,0.296030,0.206872,0.000000
-10.646474,168.057800,8.088312,32.000000,33.000000,4.000000,0.000000,0.563952,0.266960,0.169088,0.000000
-7.414392,171.803452,8.039682,4.000000,5.000000,32.000000,0.000000,0.588115,0.385324,0.026562,0.000000
-8.404604,166.590576,12.153894,4.000000,32.000000,33.000000,0.000000,0.499241,0.418021,0.082738,0.000000
-13.974993,166.290909,9.929932,33.000000,32.000000,4.000000,0.000000,0.480833,0.443946,0.075221,0.000000
-14.071129,167.400879,7.833991,33.000000,32.000000,4.000000,0.000000,0.504448,0.478041,0.017512,0.000000
-10.646474,168.057800,8.088312,32.000000,33.000000,4.000000,0.000000,0.563952,0.266960,0.169088,0.000000
-11.411738,166.461761,10.606927,32.000000,33.000000,4.000000,0.000000,0.497097,0.296030,0.206872,0.000000
-14.071129,167.400879,7.833991,33.000000,32.000000,4.000000,0.000000,0.504448,0.478041,0.017512,0.000000
-13.974993,166.290909,9.929932,33.000000,32.000000,4.000000,0.000000,0.480833,0.443946,0.075221,0.000000
-15.803787,164.969818,10.674425,33.000000,32.000000,4.000000,0.000000,0.610730,0.333420,0.055850,0.000000
-17.070877,167.615601,7.951604,33.000000,32.000000,4.000000,0.000000,0.691808,0.292900,0.015293,0.000000
-20.239222,167.647507,8.221472,33.000000,32.000000,4.000000,0.000000,0.858451,0.102051,0.039498,0.000000
-17.070877,167.615601,7.951604,33.000000,32.000000,4.000000,0.000000,0.691808,0.292900,0.015293,0.000000
-15.803787,164.969818,10.674425,33.000000,32.000000,4.000000,0.000000,0.610730,0.333420,0.055850,0.000000
-18.770426,164.226532,11.108630,33.000000,32.000000,4.000000,0.000000,0.778210,0.162802,0.058988,0.000000
-21.062113,163.927551,11.056016,33.000000,32.000000,4.000000,0.000000,0.860986,0.082638,0.056376,0.000000
-22.577208,167.373825,8.402812,33.000000,32.000000,4.000000,0.000000,0.900763,0.053909,0.045328,0.000000
-20.239222,167.647507,8.221472,33.000000,32.000000,4.000000,0.000000,0.858451,0.102051,0.039498,0.000000
-18.770426,164.226532,11.108630,33.000000,32.000000,4.000000,0.000000,0.778210,0.162802,0.058988,0.000000
-23.638052,163.934753,10.771887,33.000000,4.000000,32.000000,0.000000,0.904987,0.053623,0.041390,0.000000
-24.916742,167.023102,8.539269,33.000000,4.000000,32.000000,0.000000,0.924977,0.045689,0.029334,0.000000
-22.577208,167.373825,8.402812,33.000000,32.000000,4.000000,0.000000,0.900763,0.053909,0.045328,0.000000
-21.062113,163.927551,11.056016,33.000000,32.000000,4.000000,0.000000,0.860986,0.082638,0.056376,0.000000
-40.219631,166.418671,10.176638,33.000000,4.000000,0.000000,0.000000,0.990020,0.009980,0.000000,0.000000
-36.367176,166.449402,9.824866,33.000000,4.000000,0.000000,0.000000,0.978130,0.021870,0.000000,0.000000
-35.966831,164.008118,11.886019,33.000000,4.000000,0.000000,0.000000,0.977464,0.022536,0.000000,0.000000
-40.033062,164.092941,12.255819,33.000000,4.000000,0.000000,0.000000,0.989599,0.010401,0.000000,0.000000
-42.422558,164.223984,12.216253,33.000000,34.000000,0.000000,0.000000,0.858103,0.141897,0.000000,0.000000
-42.393394,166.567596,9.951932,33.000000,34.000000,0.000000,0.000000,0.814032,0.185968,0.000000,0.000000
-40.219631,166.418671,10.176638,33.000000,4.000000,0.000000,0.000000,0.990020,0.009980,0.000000,0.000000
-40.033062,164.092941,12.255819,33.000000,4.000000,0.000000,0.000000,0.989599,0.010401,0.000000,0.000000
-10.646474,168.057800,8.088312,32.000000,33.000000,4.000000,0.000000,0.563952,0.266960,0.169088,0.000000
-10.827070,168.261749,6.070446,32.000000,33.000000,4.000000,0.000000,0.619220,0.248227,0.132553,0.000000
-8.080472,171.861938,5.927564,5.000000,4.000000,32.000000,0.000000,0.526557,0.429945,0.043498,0.000000
-7.414392,171.803452,8.039682,4.000000,5.000000,32.000000,0.000000,0.588115,0.385324,0.026562,0.000000
-14.071129,167.400879,7.833991,33.000000,32.000000,4.000000,0.000000,0.504448,0.478041,0.017512,0.000000
-14.285955,167.675262,5.830851,32.000000,33.000000,4.000000,0.000000,0.495955,0.479987,0.024058,0.000000
-10.827070,168.261749,6.070446,32.000000,33.000000,4.000000,0.000000,0.619220,0.248227,0.132553,0.000000
-10.646474,168.057800,8.088312,32.000000,33.000000,4.000000,0.000000,0.563952,0.266960,0.169088,0.000000
-17.070877,167.615601,7.951604,33.000000,32.000000,4.000000,0.000000,0.691808,0.292900,0.015293,0.000000
-17.289879,168.027740,5.549385,33.000000,32.000000,4.000000,0.000000,0.681624,0.299106,0.019270,0.000000
-14.285955,167.675262,5.830851,32.000000,33.000000,4.000000,0.000000,0.495955,0.479987,0.024058,0.000000
-14.071129,167.400879,7.833991,33.000000,32.000000,4.000000,0.000000,0.504448,0.478041,0.017512,0.000000
-19.846970,168.022446,5.554144,33.000000,32.000000,4.000000,0.000000,0.823045,0.133524,0.043431,0.000000
-17.289879,168.027740,5.549385,33.000000,32.000000,4.000000,0.000000,0.681624,0.299106,0.019270,0.000000
-17.070877,167.615601,7.951604,33.000000,32.000000,4.000000,0.000000,0.691808,0.292900,0.015293,0.000000
-20.239222,167.647507,8.221472,33.000000,32.000000,4.000000,0.000000,0.858451,0.102051,0.039498,0.000000
-22.577208,167.373825,8.402812,33.000000,32.000000,4.000000,0.000000,0.900763,0.053909,0.045328,0.000000
-22.853731,167.788849,5.735262,33.000000,32.000000,4.000000,0.000000,0.892901,0.055678,0.051421,0.000000
-19.846970,168.022446,5.554144,33.000000,32.000000,4.000000,0.000000,0.823045,0.133524,0.043431,0.000000
-20.239222,167.647507,8.221472,33.000000,32.000000,4.000000,0.000000,0.858451,0.102051,0.039498,0.000000
-24.916742,167.023102,8.539269,33.000000,4.000000,32.000000,0.000000,0.924977,0.045689,0.029334,0.000000
-25.142706,167.339340,6.016001,33.000000,4.000000,32.000000,0.000000,0.919486,0.050010,0.030504,0.000000
-22.853731,167.788849,5.735262,33.000000,32.000000,4.000000,0.000000,0.892901,0.055678,0.051421,0.000000
-22.577208,167.373825,8.402812,33.000000,32.000000,4.000000,0.000000,0.900763,0.053909,0.045328,0.000000
-40.423916,166.694702,7.614358,33.000000,4.000000,0.000000,0.000000,0.993412,0.006588,0.000000,0.000000
-36.557465,166.673920,7.290386,33.000000,4.000000,0.000000,0.000000,0.976940,0.023060,0.000000,0.000000
-36.367176,166.449402,9.824866,33.000000,4.000000,0.000000,0.000000,0.978130,0.021870,0.000000,0.000000
-40.219631,166.418671,10.176638,33.000000,4.000000,0.000000,0.000000,0.990020,0.009980,0.000000,0.000000
-42.393394,166.567596,9.951932,33.000000,34.000000,0.000000,0.000000,0.814032,0.185968,0.000000,0.000000
-42.674194,166.726685,7.460573,33.000000,34.000000,0.000000,0.000000,0.872016,0.127984,0.000000,0.000000
